Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
19.165,-3.60920241,-6.53601774,86.5584361,0.56504776,0.93433765,-0.90061309,12.01404373,-7.0664912,-3.8388098,-64.93421946,3.96900433,-9.89216607,0,27.77913274,3.07463598,-4.18351129,-32.23265893,16.20623257,-6.26009715,0,0,0,0
19.17,-3.53132549,-6.58650213,86.56996665,0.56477328,0.93566966,-0.90692196,13.18910404,-6.89683307,-3.88983914,-65.55881362,4.82780141,-9.80078615,0,27.17441888,3.02995485,-4.24718832,-31.81037041,16.43807778,-6.10008619,0,0,0,0
19.175,-3.44835794,-6.63666625,86.58007274,0.56450852,0.93700071,-0.9132445,14.3443875,-6.71830568,-3.94939067,-66.07512782,5.66625595,-9.65303648,0,26.55773087,2.97665636,-4.32139819,-31.36609056,16.65910484,-5.92976135,0,0,0,0
19.18,-3.36150148,-6.68706043,86.58846042,0.56426428,0.9383251,-0.91958442,15.47817502,-6.53183719,-4.01854496,-66.48332789,6.47926881,-9.45668627,0,25.9299186,2.91583504,-4.40726542,-30.90022006,16.86893925,-5.75189578,0,0,0,0
19.185,-3.27172071,-6.73838313,86.59396777,0.56403455,0.93964006,-0.92594107,16.59016153,-6.3373944,-4.09201414,-66.78402932,7.26516599,-9.22006029,0,25.29188191,2.84942794,-4.50111162,-30.41323629,17.06748344,-5.57070281,0,0,0,0
19.19,-3.17888997,-6.79058699,86.59704682,0.56381587,0.9409413,-0.93231513,17.67840138,-6.13621675,-4.17176226,-66.97806122,8.02022804,-8.9523051,0,24.6444475,2.77860477,-4.60271511,-29.90637569,17.25400169,-5.39011239,0,0,0,0
19.195,-3.08378445,-6.84343102,86.59762431,0.56361091,0.94222479,-0.93870584,18.74142862,-5.92933221,-4.25802579,-67.06705598,8.74385374,-8.66333,0,23.98885028,2.70458076,-4.71053949,-29.38227926,17.42766825,-5.2133241,0,0,0,0
19.2,-2.98852874,-6.89787586,86.59798402,0.56341353,0.94349016,-0.94511895,19.77752586,-5.71934884,-4.35033209,-67.05036588,9.43405355,-8.36035005,0,23.32551936,2.63052418,-4.82500927,-28.84037969,17.58660957,-5.03886063,0,0,0,0
19.205,-2.89259253,-6.95317874,86.59529424,0.56323125,0.94472698,-0.951544,20.78687411,-5.50661833,-4.44988604,-66.93383863,10.09426271,-8.04976061,0,22.65761821,2.55534453,-4.94851023,-28.28626185,17.73064285,-4.87298086,0,0,0,0
19.21,-2.79905868,-7.00818051,86.59427766,0.56305323,0.94594159,-0.95798935,21.76475277,-5.2960699,-4.55829255,-66.71542125,10.72236222,-7.74258915,0,21.98268838,2.48361862,-5.08043051,-27.71844684,17.85550219,-4.70892879,0,0,0,0
19.215,-2.70484091,-7.06614819,86.59150348,0.56288666,0.9471256,-0.96444621,22.71557615,-5.08130188,-4.66979167,-66.39761807,11.30998252,-7.44265378,0,21.30570481,2.41281817,-5.21746576,-27.13942231,17.96727436,-4.56342348,0,0,0,0
19.22,-2.61519627,-7.12290748,86.59092441,0.56272486,0.94827749,-0.97091321,23.63393451,-4.87221817,-4.78992375,-65.9845723,11.86765835,-7.15595622,0,20.62321839,2.34839321,-5.3653316,-26.54944102,18.0582405,-4.42455777,0,0,0,0
19.225,-2.52917565,-7.18036403,86.58990452,0.56257016,0.94939488,-0.97739609,24.52002446,-4.6659629,-4.91409209,-65.47552675,12.38817206,-6.88719802,0,19.93730104,2.28976369,-5.52193721,-25.94985673,18.13286716,-4.2990591,0,0,0,0
19.23,-2.44952949,-7.2360035,86.59023247,0.56242116,0.95047323,-0.98388902,25.37210105,-4.46727042,-5.04331432,-64.87555718,12.87427225,-6.63649533,0,19.24625522,2.24001565,-5.68976408,-25.34098164,18.18889063,-4.18294787,0,0,0,0
19.235,-2.35956914,-7.30690049,86.60025682,0.5622999,0.95150732,-0.99037468,26.20115394,-4.24753531,-5.17865123,-64.17403319,13.31288787,-6.4738713,0,18.57260948,2.18345123,-5.84803642,-24.72887707,18.20383575,-4.11334383,0,0,0,0
19.24,-2.31068279,-7.34285179,86.5951448,0.56213988,0.95250322,-0.99690277,26.97122274,-4.09174458,-5.30734588,-63.40663173,13.72992915,-6.19389532,0,17.85165097,2.17190266,-6.04934196,-24.09807552,18.25084836,-3.99486915,0,0,0,0
19.245,-2.25008444,-7.39206444,86.60170298,0.56201064,0.95345236,-1.00342641,27.7139634,-3.91268883,-5.43918977,-62.54143602,14.09503082,-6.0055091,0,17.14729342,2.15128947,-6.24525088,-23.46717656,18.25879537,-3.91297959,0,0,0,0
19.25,-2.20130778,-7.43582775,86.61329454,0.56188594,0.95435087,-1.00996053,28.41658666,-3.74970854,-5.5729495,-61.59529874,14.42446229,-5.82782429,0,16.43615766,2.14715513,-6.44920216,-22.83000113,18.24999012,-3.83806048,0,0,0,0
19.255,-2.15962691,-7.47664794,86.62807539,0.56176689,0.95519789,-1.01651312,29.08012353,-3.59497933,-5.70279482,-60.56876045,14.70882137,-5.66213462,0,15.72022802,2.15455451,-6.65845382,-22.18754692,18.22750767,-3.77383878,0,0,0,0
19.26,-2.11660627,-7.55038737,86.65404406,0.56166155,0.9559579,-1.02305205,29.74110511,-3.43756013,-5.83716445,-59.45901484,14.93525079,-5.52870757,0,15.04783106,2.16157748,-6.87003205,-21.55387391,18.1657269,-3.73538924,0,0,0,0
19.265,-2.1000629,-7.54318102,86.67031218,0.5615524,0.95673438,-1.02966923,30.28143582,-3.3148894,-5.94779667,-58.28442634,15.13699382,-5.350488,0,14.27102294,2.20605281,-7.08950557,-20.89288683,18.14306422,-3.66973097,0,0,0,0
19.27,-2.08295598,-7.568496,86.6975294,0.56145764,0.95741925,-1.03628655,30.81751541,-3.19140821,-6.06014553,-57.03360858,15.28213467,-5.19212144,0,13.53660314,2.24998468,-7.31130813,-20.2419549,18.08293326,-3.61773767,0,0,0,0
19.275,-2.06695659,-7.62431065,86.73601935,0.56137731,0.95801526,-1.04289216,31.34841374,-3.07231095,-6.17707323,-55.71030894,15.36453168,-5.04192695,0,12.84572727,2.2934813,-7.54186505,-19.60552092,17.97957746,-3.58319276,0,0,0,0
19.28,-2.07070323,-7.59572025,86.76650147,0.56130026,0.95862584,-1.04959737,31.75157056,-2.97321912,-6.2578157,-54.33035093,15.42805606,-4.87035095,0,12.04333735,2.37056559,-7.75100956,-18.93992153,17.92765581,-3.51964769,0,0,0,0
19.285,-2.07577481,-7.6016264,86.80633506,0.56123435,0.95913799,-1.05629848,32.15451966,-2.88004008,-6.34124693,-52.88748536,15.42764649,-4.69428071,0,11.28847463,2.44636364,-7.96673574,-18.29074727,17.83534341,-3.46741894,0,0,0,0
19.29,-2.08803728,-7.60077291,86.85166789,0.56117948,0.95958723,-1.06303126,32.51342376,-2.79753923,-6.41419583,-51.38984368,15.37852703,-4.51397345,0,10.52752616,2.53161505,-8.1754917,-17.6446738,17.73396657,-3.41403594,0,0,0,0
19.295,-2.10642426,-7.59354167,86.90009512,0.56113068,0.95997232,-1.06980023,32.8294062,-2.7245211,-6.47456187,-49.84322025,15.27858311,-4.3262676,0,9.75981744,2.62527253,-8.37440726,-17.00192041,17.62628408,-3.35801991,0,0,0,0
19.3,-2.13354926,-7.57848844,86.95284677,0.56108487,0.96029069,-1.07660639,33.10266361,-2.6653641,-6.52368509,-48.25519611,15.13369353,-4.13337007,0,8.98388844,2.72952116,-8.56484981,-16.36184186,17.50790099,-3.29741578,0,0,0,0
19.305,-2.16364036,-7.56142518,87.00734007,0.56104831,0.96053486,-1.08344433,33.34021347,-2.611341,-6.55854841,-46.62994042,14.93098277,-3.93685545,0,8.20834999,2.8369588,-8.74212826,-15.73082721,17.39188052,-3.23356903,0,0,0,0
19.31,-2.20093319,-7.53716691,87.06546736,0.56101429,0.96070743,-1.09032001,33.5385142,-2.56932174,-6.58127738,-44.97685461,14.68296406,-3.74114028,0,7.42637931,2.95199107,-8.90953222,-15.10593259,17.26939872,-3.16212037,0,0,0,0
19.315,-2.24271138,-7.50356796,87.12525253,0.56098696,0.96080673,-1.0972416,33.69709102,-2.5374191,-6.59630691,-43.30507969,14.39321196,-3.55022617,0,6.63362782,3.07085959,-9.07020543,-14.48560439,17.14922399,-3.08417021,0,0,0,0
19.32,-2.29452272,-7.46458973,87.18824904,0.56095659,0.96082824,-1.10420312,33.82218925,-2.5178063,-6.58900207,-41.62132876,14.06604963,-3.35921468,0,5.83988923,3.1994495,-9.21343964,-13.87981974,17.02397183,-2.98892576,0,0,0,0
19.325,-2.34752271,-7.41617289,87.25030183,0.56093491,0.96077162,-1.11121434,33.91281066,-2.50581001,-6.5802895,-39.9376593,13.70868237,-3.17503512,0,5.03416912,3.32739464,-9.35551932,-13.27790388,16.90763481,-2.88708298,0,0,0,0
19.33,-2.41253863,-7.35506204,87.31531751,0.560908,0.9606452,-1.11826737,33.96650571,-2.50905285,-6.54933756,-38.25919572,13.33030853,-2.99080899,0,4.22325514,3.46588468,-9.48309435,-12.69843469,16.78255377,-2.76436033,0,0,0,0
19.335,-2.48101412,-7.28482317,87.3778108,0.56088318,0.96043502,-1.12538307,33.99368129,-2.52293039,-6.5197293,-36.60532198,12.94909002,-2.81603931,0,3.39534047,3.6064946,-9.61306121,-12.11436724,16.66735312,-2.62543596,0,0,0,0
19.34,-2.55464892,-7.20729662,87.43827994,0.56086349,0.96014339,-1.13254381,33.99775324,-2.5457383,-6.48077933,-34.9803267,12.56820122,-2.63917166,0,2.56503318,3.74906184,-9.73711271,-11.54909311,16.56168025,-2.46666172,0,0,0,0
19.345,-2.63264672,-7.11580194,87.496987,0.56084952,0.95978257,-1.13975199,33.97411739,-2.57691629,-6.43398467,-33.39293052,12.19649069,-2.45966527,0,1.72508272,3.89259256,-9.86021691,-11.00257686,16.46053735,-2.28504709,0,0,0,0
19.35,-2.71469037,-7.01389619,87.55277861,0.56083772,0.95934603,-1.14701885,33.92994453,-2.61692243,-6.38373817,-31.85482708,11.84676174,-2.27684518,0,0.8784666,4.03669133,-9.98686439,-10.47560536,16.37073624,-2.07656344,0,0,0,0
19.355,-2.79690137,-6.90469766,87.6049486,0.56083561,0.95883582,-1.15432795,33.87248739,-2.66123733,-6.33426876,-30.37470641,11.51966817,-2.08612843,0,0.03195705,4.17622645,-10.11284832,-9.97277975,16.29043096,-1.84593424,0,0,0,0
19.36,-2.87872017,-6.78661664,87.65629432,0.56083843,0.95826234,-1.161673,33.80013051,-2.71048471,-6.28730403,-28.95633681,11.21574729,-1.88462865,0,-0.80957795,4.31003736,-10.23382808,-9.50587675,16.215442,-1.60671948,0,0,0,0
19.365,-2.96160164,-6.66541073,87.70317341,0.56084642,0.95761611,-1.16907045,33.72369995,-2.7643958,-6.24373605,-27.61346964,10.94453279,-1.67596667,0,-1.64809698,4.44079209,-10.35550674,-9.06136705,16.15225378,-1.34655758,0,0,0,0
19.37,-3.04070074,-6.53852909,87.74071684,0.56087667,0.95690156,-1.17650903,33.64551963,-2.8158966,-6.20770535,-26.35691734,10.70870085,-1.45974093,0,-2.48426583,4.56178107,-10.47652124,-8.64298464,16.10786886,-1.05426535,0,0,0,0
19.375,-3.11717416,-6.4153686,87.7745536,0.56091992,0.95611818,-1.18397757,33.57615043,-2.86780811,-6.17862622,-25.19060527,10.49718868,-1.2339608,0,-3.30051063,4.67236393,-10.60246254,-8.26284606,16.07784894,-0.72797715,0,0,0,0
19.38,-3.19756367,-6.3028809,87.79709722,0.56099127,0.9552654,-1.19146089,33.52648901,-2.92742182,-6.17027704,-24.12035066,10.3138967,-0.94660055,0,-4.04842162,4.75395984,-10.96493396,-7.99897327,16.08974548,-0.06021371,0,0,0,0
19.385,-3.25332214,-6.18847256,87.84185677,0.56106062,0.95438979,-1.19896654,33.45912256,-2.96511614,-6.15680097,-23.11573905,10.11833576,-0.7645393,0,-4.80652374,4.83048727,-10.97915871,-7.72553187,16.06643857,0.15920011,0,0,0,0
19.39,-3.31279223,-6.07089936,87.86755147,0.56115223,0.95346398,-1.20649821,33.40292659,-3.00502728,-6.14641839,-22.2262972,9.9597959,-0.54658066,0,-5.54736048,4.90219875,-11.02711002,-7.49798715,16.05029725,0.43367105,0,0,0,0
19.395,-3.36845854,-5.97941709,87.88637119,0.56127533,0.95246825,-1.21403619,33.38997314,-3.05087999,-6.19038695,-21.45785028,9.80658475,-0.25545451,0,-6.19708401,4.93163886,-11.32673229,-7.39817856,16.10456889,1.11173353,0,0,0,0
19.4,-3.40455974,-5.8864546,87.9190551,0.56141474,0.95147491,-1.22158621,33.3557803,-3.06795918,-6.18503794,-20.75571083,9.65071309,-0.11095489,0,-6.84457982,4.95630452,-11.29333245,-7.30830915,16.09775829,1.3341663,0,0,0,0
19.405,-3.43780782,-5.81282268,87.93847595,0.56158777,0.95043384,-1.22914561,33.35839664,-3.08953256,-6.22856602,-20.18188834,9.49637603,0.10717919,0,-7.4093918,4.94330941,-11.49031888,-7.34279731,16.15009544,1.91448149,0,0,0,0
19.41,-3.4512306,-5.74516906,87.97215872,0.56178155,0.94939884,-1.23671477,33.35198568,-3.08691389,-6.24147386,-19.69004085,9.34133339,0.20261039,0,-7.95321812,4.91712623,-11.41227293,-7.40667729,16.15623495,2.13646719,0,0,0,0
19.415,-3.46712915,-5.67375637,87.98598835,0.56200636,0.94836056,-1.24429759,33.35513344,-3.0858463,-6.26614863,-19.32587896,9.18261848,0.30988972,0,-8.44810979,4.86982454,-11.4847207,-7.57555793,16.19025527,2.59411464,0,0,0,0
19.42,-3.4390565,-5.66472329,88.03617011,0.5622748,0.94730252,-1.25188352,33.39121605,-3.04798117,-6.31080542,-19.02332648,9.0080888,0.34052923,0,-8.82774133,4.76043355,-11.38589977,-7.83866296,16.20858774,2.85525871,0,0,0,0
19.425,-3.41484157,-5.63289604,88.05479166,0.56258849,0.94627299,-1.2594841,33.42137048,-2.9992811,-6.31667135,-18.85809562,8.80459287,0.28722353,0,-9.18142991,4.63311717,-11.46603149,-8.20083971,16.25330658,3.38750332,0,0,0,0
19.43,-3.37831984,-5.65889585,88.10752088,0.56288874,0.94523518,-1.26708612,33.49984376,-2.96207864,-6.3871002,-18.79188424,8.60565081,0.24720036,0,-9.43806548,4.49535158,-11.25654288,-8.62346685,16.22386858,3.55508203,0,0,0,0
19.435,-3.31495306,-5.68964728,88.13542875,0.56328732,0.94423618,-1.27469214,33.56497816,-2.86179193,-6.33748554,-18.79865939,8.35775143,-0.00061147,0,-9.61610033,4.29730306,-11.25145799,-9.18986966,16.22676127,3.99206688,0,0,0,0
19.44,-3.24971319,-5.69972987,88.18576732,0.56365117,0.94330323,-1.28235228,33.62021429,-2.80061021,-6.41455201,-18.9574152,8.18287611,-0.09981657,0,-9.80215302,4.11025433,-10.9948177,-9.78023524,16.16441133,4.14336643,0,0,0,0
19.445,-3.15907734,-5.78610961,88.21630435,0.5641117,0.94235929,-1.28998242,33.73336271,-2.67189682,-6.35045863,-19.17191083,7.9077236,-0.46265904,0,-9.82175961,3.86641246,-10.8895245,-10.52653141,16.08348188,4.44454667,0,0,0,0
19.45,-3.0571954,-5.83279086,88.25035369,0.56458503,0.94151621,-1.29766864,33.79916837,-2.53993133,-6.29740579,-19.49663786,7.69204002,-0.82311919,0,-9.84541525,3.60748063,-10.73787187,-11.34522318,15.96378806,4.72191155,0,0,0,0
19.455,-2.92960922,-5.86861645,88.30104708,0.56506458,0.94076934,-1.30541588,33.84348629,-2.41251401,-6.34741569,-19.92221094,7.50894556,-1.04027681,0,-9.84597819,3.32675561,-10.45135552,-12.22528646,15.78209007,4.83140875,0,0,0,0
19.46,-2.81269698,-5.96992579,88.30281485,0.56564515,0.94001715,-1.31311305,33.9432611,-2.22015923,-6.126238,-20.39232216,7.26243089,-1.61665398,0,-9.69758027,3.03826914,-10.32803657,-13.24121736,15.52526879,5.06900808,0,0,0,0
19.465,-2.66709958,-6.04879759,88.31558626,0.5662158,0.93937475,-1.32088262,34.02244972,-2.03972242,-6.06663774,-20.97476465,7.05711431,-1.9838201,0,-9.5405299,2.72738096,-10.12025459,-14.31248737,15.20339587,5.18506697,0,0,0,0
19.47,-2.52439363,-6.11287784,88.33406291,0.56680352,0.93883143,-1.32868085,34.06558023,-1.85832928,-5.96251729,-21.60484463,6.91771097,-2.3566102,0,-9.33890145,2.41630327,-9.88017406,-15.48555536,14.8198395,5.28215761,0,0,0,0
19.475,-2.36855911,-6.16552876,88.2945177,0.56749372,0.93837668,-1.33652941,34.08512042,-1.60756705,-5.70943321,-22.27751532,6.81550518,-2.88884518,0,-9.11168173,2.086755,-9.79257686,-16.72162442,14.30622566,5.43497865,0,0,0,0
19.48,-2.20445356,-6.20421814,88.26938284,0.5681832,0.93802045,-1.34441868,34.07924866,-1.36841686,-5.52244883,-23.00053345,6.789341,-3.31622484,0,-8.84296582,1.74355778,-9.68324262,-18.04788177,13.72783122,5.57195313,0,0,0,0
19.485,-2.04180146,-6.24123912,88.21967059,0.56889728,0.93776256,-1.35234117,34.05369605,-1.12156499,-5.32693602,-23.73772459,6.81961533,-3.66420121,0,-8.52738746,1.40564653,-9.6020028,-19.44420964,13.01994081,5.64589096,0,0,0,0
19.49,-1.89028161,-6.27086455,88.17502353,0.56959186,0.93760622,-1.36029793,34.00300213,-0.90227043,-5.18079954,-24.48788239,6.94417597,-3.8806009,0,-8.16608352,1.08381176,-9.48983513,-20.91202194,12.19959617,5.64351268,0,0,0,0
19.495,-1.70820022,-6.26302125,88.0936064,0.570398,0.93757925,-1.36831478,33.87462764,-0.60634135,-4.93762067,-25.19994502,7.0988195,-4.24698279,0,-7.7955048,0.70270301,-9.56509815,-22.46089361,11.28444029,5.77093898,0,0,0,0
19.5,-1.56105461,-6.26549416,88.00413871,0.57115098,0.9376374,-1.37634936,33.74544634,-0.37124109,-4.77846606,-25.91192397,7.33048811,-4.39386809,0,-7.36647492,0.37300199,-9.59182344,-24.05498532,10.21390786,5.73497397,0,0,0,0
19.505,-1.39071935,-6.25037073,87.91554289,0.57196473,0.93781733,-1.3844356,33.53947953,-0.095067,-4.57967481,-26.54477996,7.63447374,-4.58573079,0,-6.8971334,-0.0092377,-9.71127067,-25.73341007,9.05591975,5.77322108,0,0,0,0
19.51,-1.23788299,-6.22348609,87.80433171,0.57276604,0.9381091,-1.39255348,33.29639622,0.15627964,-4.4265392,-27.14251124,7.9648899,-4.67443888,0,-6.39950493,-0.37069975,-9.86043767,-27.44517564,7.75343875,5.69224364,0,0,0,0
19.515,-1.08111629,-6.18827524,87.69702563,0.57358612,0.93850374,-1.40070749,32.99703936,0.41147489,-4.27989847,-27.67010237,8.35930011,-4.73235297,0,-5.85894031,-0.75221348,-10.03860334,-29.21183956,6.36346961,5.57976272,0,0,0,0
19.52,-0.92635645,-6.15491578,87.59399756,0.57440235,0.93898575,-1.40888947,32.65085832,0.66274873,-4.14193883,-28.12031601,8.80753391,-4.7594987,0,-5.26457925,-1.14466262,-10.23422533,-31.02679065,4.89482422,5.41860877,0,0,0,0
19.525,-0.77960281,-6.112646,87.48626211,0.57520753,0.93956465,-1.41709393,32.25991114,0.89740784,-4.03754085,-28.51233508,9.27247249,-4.73385912,0,-4.6360514,-1.53336573,-10.44074319,-32.86779442,3.34917788,5.14255796,0,0,0,0
19.53,-0.63594099,-6.07740465,87.38939232,0.57599339,0.94021215,-1.42531195,31.8333174,1.12147132,-3.95083007,-28.83292256,9.77483161,-4.67746088,0,-3.950662,-1.92610725,-10.63372763,-34.73975665,1.76217373,4.78435273,0,0,0,0
19.535,-0.50317581,-6.05901224,87.30780992,0.57675215,0.94091261,-1.4335194,31.38089478,1.32449558,-3.88572186,-29.07505297,10.29937701,-4.59182689,0,-3.19482072,-2.31123834,-10.7977001,-36.63769401,0.16386143,4.32555472,0,0,0,0
19.54,-0.36945939,-6.02917844,87.23060461,0.57748495,0.94168838,-1.44173239,30.88144194,1.51643475,-3.85923772,-29.25461653,10.81577858,-4.48237187,0,-2.40958306,-2.69952185,-10.9586488,-38.54406968,-1.43160518,3.76173222,0,0,0,0
19.545,-0.24648262,-6.03009113,87.17956025,0.57815949,0.94247993,-1.4499164,30.37808618,1.68394597,-3.85310016,-29.36676404,11.35622574,-4.34889031,0,-1.53863782,-3.06730006,-11.05000246,-40.46184153,-2.98189104,3.08886117,0,0,0,0
19.55,-0.13300721,-6.03812496,87.14456845,0.57879629,0.94331224,-1.45807884,29.84767541,1.8306463,-3.87000908,-29.41319527,11.89964807,-4.19223759,0,-0.61659234,-3.41697891,-11.10280882,-42.37235571,-4.4630541,2.32802575,0,0,0,0
19.555,-0.02196962,-6.05213209,87.1264606,0.57937467,0.94417554,-1.46621117,29.29139426,1.96156898,-3.91472269,-29.39637205,12.4337075,-4.02086689,0,0.35509955,-3.75515788,-11.1249212,-44.27245133,-5.84463465,1.49834589,0,0,0,0
19.56,0.08262094,-6.07925802,87.12684817,0.57991204,0.94505685,-1.47430634,28.71922504,2.07506718,-3.98429775,-29.31929015,12.95609492,-3.83575927,0,1.38219337,-4.07476898,-11.11034954,-46.15165981,-7.09661659,0.60828865,0,0,0,0
19.565,0.18025347,-6.11777022,87.14214824,0.58038842,0.94595134,-1.48235844,28.1324248,2.17085604,-4.07412163,-29.18603363,13.46645264,-3.63494563,0,2.4596604,-4.37121368,-11.06636222,-48.00019455,-8.19436107,-0.32383173,0,0,0,0
19.57,0.27597577,-6.16142487,87.17412532,0.58082503,0.94686147,-1.49037224,27.52516272,2.2557093,-4.1871165,-28.99852725,13.95547002,-3.42892612,0,3.57661667,-4.65225297,-11.00161589,-49.80932025,-9.11023715,-1.28332403,0,0,0,0
19.575,0.36647905,-6.21323759,87.21758372,0.58120978,0.94778218,-1.49834447,26.90321018,2.32797477,-4.31554202,-28.76015194,14.42294388,-3.21156317,0,4.73165687,-4.91001461,-10.92118038,-51.56650035,-9.8292609,-2.25965943,0,0,0,0
19.58,0.45141732,-6.26950619,87.26934936,0.58155604,0.94870998,-1.50627768,26.26646082,2.38884697,-4.4607683,-28.47769208,14.86744322,-2.98521809,0,5.91612055,-5.14572289,-10.83606466,-53.2628717,-10.33561631,-3.24208138,0,0,0,0
19.585,0.52910211,-6.32760047,87.31989096,0.58186828,0.94963471,-1.51416094,25.62360503,2.43753107,-4.62179234,-28.17065304,15.28799175,-2.73643203,0,7.12275915,-5.35758454,-10.75893684,-54.89079395,-10.61737566,-4.2246593,0,0,0,0
19.59,0.60674768,-6.37868978,87.38810825,0.58214224,0.95059352,-1.52203323,24.94175944,2.48457655,-4.78592769,-27.8013562,15.68676729,-2.51358756,0,8.33642961,-5.5486318,-10.6664191,-56.43247049,-10.68781425,-5.1779454,0,0,0,0
19.595,0.67747253,-6.42992459,87.45481131,0.58239352,0.95155575,-1.52987019,24.24863126,2.5234598,-4.9570398,-27.40206467,16.0519598,-2.2787247,0,9.56130498,-5.71535496,-10.58324541,-57.88466507,-10.54978871,-6.11506277,0,0,0,0
19.6,0.7409797,-6.47650522,87.51872782,0.58262345,0.95253374,-1.53768534,23.53487636,2.55600158,-5.13059978,-26.96610576,16.38934608,-2.03339018,0,10.78520808,-5.85650795,-10.51071225,-59.23374213,-10.22035149,-7.01867282,0,0,0,0
19.605,0.81189842,-6.49614054,87.5902451,0.58285455,0.95356391,-1.54551358,22.76151641,2.60149109,-5.2996786,-26.47038758,16.68603674,-1.82363108,0,11.97958935,-5.99113962,-10.44063264,-60.47089262,-9.73409658,-7.86702418,0,0,0,0
19.61,0.85061958,-6.54741305,87.6471738,0.58304248,0.95452835,-1.55327271,22.03835258,2.60995736,-5.4842382,-25.99163942,16.98429004,-1.57220345,0,13.21138199,-6.07384409,-10.39287182,-61.59893508,-9.09709082,-8.68439979,0,0,0,0
19.615,0.91019861,-6.54522215,87.70670479,0.58325138,0.95558113,-1.5610821,21.21604919,2.65156173,-5.64693516,-25.43567346,17.23006307,-1.36843072,0,14.37181148,-6.16619015,-10.34915624,-62.59824991,-8.35212794,-9.42437223,0,0,0,0
19.62,0.95173212,-6.56247193,87.76073501,0.58344542,0.95659016,-1.56885914,20.41439549,2.67506213,-5.82264278,-24.87053997,17.45670174,-1.15351554,0,15.54864786,-6.22433336,-10.31487902,-63.47698775,-7.51386741,-10.10551503,0,0,0,0
19.625,0.97280797,-6.59555512,87.80160345,0.58361504,0.95755081,-1.57660777,19.63764935,2.6690756,-6.04065118,-24.3124324,17.67679085,-0.85721464,0,16.73140153,-6.245571,-10.29597472,-64.22969767,-6.59572208,-10.70877245,0,0,0,0
19.63,1.01038269,-6.58259663,87.84370939,0.58380802,0.9585706,-1.584406,18.77373955,2.69927364,-6.21204015,-23.68325368,17.84496762,-0.66412367,0,17.8431924,-6.27079057,-10.27443344,-64.84606637,-5.63987954,-11.23974327,0,0,0,0
19.635,1.04220459,-6.58169201,87.88071077,0.58400062,0.9595407,-1.59219167,17.92005957,2.72399996,-6.40449217,-23.0429735,17.99161821,-0.44858865,0,18.95323768,-6.2788741,-10.25633898,-65.33758001,-4.64373666,-11.67345475,0,0,0,0
19.64,1.07193515,-6.57636054,87.91102038,0.58418646,0.96048262,-1.59998405,17.05460524,2.7470799,-6.61469441,-22.38545132,18.11520641,-0.21430578,0,20.03720141,-6.27177162,-10.24036359,-65.69944492,-3.62366166,-12.01247541,0,0,0,0
19.645,1.10193786,-6.56458884,87.93655037,0.58437496,0.96139169,-1.60778942,16.17455397,2.77244103,-6.84114577,-21.71056774,18.21681758,0.02995621,0,21.09057666,-6.25402669,-10.22433058,-65.9332315,-2.59436133,-12.26016782,0,0,0,0
19.65,1.13208169,-6.54632774,87.95637961,0.58456489,0.96226574,-1.61560702,15.28071412,2.79981821,-7.08202922,-21.01941912,18.29595078,0.29152805,0,22.11078666,-6.22494056,-10.20545102,-66.03961105,-1.56599866,-12.41006201,0,0,0,0
19.655,1.15032244,-6.50569503,87.9540795,0.58475732,0.96311054,-1.62344618,14.36934903,2.80891026,-7.36309289,-20.33827914,18.3648258,0.63286532,0,23.06963933,-6.18374158,-10.2141015,-66.01492429,-0.52039987,-12.43702079,0,0,0,0
19.66,1.18973903,-6.48991529,87.97902443,0.58494325,0.96387867,-1.63127729,13.46380277,2.85290129,-7.62900555,-19.61378895,18.40334356,0.88686008,0,24.04340528,-6.13548942,-10.16592589,-65.8780978,0.44468639,-12.46517057,0,0,0,0
19.665,1.21397485,-6.43539813,87.9653085,0.58514135,0.96462289,-1.63913873,12.53187927,2.87337591,-7.93270205,-18.91627219,18.44039136,1.24512502,0,24.92726418,-6.08046165,-10.16249437,-65.61307921,1.43709332,-12.35197548,0,0,0,0
19.67,1.26398292,-6.41817923,87.98836612,0.58533759,0.9652662,-1.64697978,11.62065194,2.93460172,-8.22610946,-18.1771613,18.4351469,1.50441753,0,25.8411017,-6.02162635,-10.09037335,-65.24490543,2.3273887,-12.25925637,0,0,0,0
19.675,1.30985437,-6.37116941,87.98768309,0.58554346,0.96587106,-1.6548537,10.68325062,2.99065296,-8.52818719,-17.44910217,18.4260968,1.81526592,0,26.67866516,-5.96354246,-10.04373407,-64.75894978,3.20654682,-12.0653134,0,0,0,0
19.68,1.32354767,-6.29700456,87.96831929,0.58570858,0.9664323,-1.66274168,9.74716974,2.98641375,-8.95017128,-16.77955722,18.44825487,2.33285845,0,27.44109767,-5.85957406,-10.01266562,-64.14607321,4.0399026,-11.86161211,0,0,0,0
