Time,IMU_SHIN_L_YAW,IMU_SHIN_L_PITCH,IMU_SHIN_L_ROLL,IMU_SHIN_R_YAW,IMU_SHIN_R_PITCH,IMU_SHIN_R_ROLL,
23.32,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.33,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.34,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.35,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.36,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.37,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.38,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.39,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.40,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.41,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.42,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.43,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.44,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.45,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.46,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.47,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.48,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.49,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.50,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.51,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.52,0.00,0.01,-4.74,0.00,-0.13,-1.89,
23.53,0.00,0.01,-4.74,0.00,-0.12,-1.89,
23.54,0.00,0.01,-4.74,0.00,-0.12,-1.89,
23.55,0.00,0.01,-4.74,0.00,-0.12,-1.89,
23.56,0.00,0.01,-4.74,0.00,-0.12,-1.90,
23.57,0.00,0.01,-4.74,0.00,-0.12,-1.90,
23.58,0.00,0.01,-4.74,0.00,-0.12,-1.90,
23.59,0.00,0.01,-4.74,0.00,-0.12,-1.90,
23.60,0.00,0.01,-4.74,0.00,-0.12,-1.90,
23.61,0.00,0.01,-4.74,0.00,-0.12,-1.90,
23.62,0.00,0.01,-4.74,0.00,-0.12,-1.90,
23.63,0.00,0.01,-4.74,0.00,-0.12,-1.90,
23.64,0.00,0.01,-4.74,0.00,-0.12,-1.90,
23.65,0.00,0.01,-4.74,0.00,-0.12,-1.90,
23.66,0.00,0.01,-4.74,0.00,-0.12,-1.90,
23.67,0.00,0.01,-4.74,0.00,-0.13,-1.90,
23.68,0.00,0.01,-4.74,0.00,-0.13,-1.90,
23.69,0.00,0.01,-4.74,0.00,-0.13,-1.90,
23.70,0.00,0.01,-4.74,0.00,-0.13,-1.90,
23.71,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.72,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.73,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.74,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.75,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.76,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.77,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.78,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.79,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.80,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.81,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.82,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.83,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.84,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.85,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.86,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.87,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.88,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.89,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.90,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.91,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.92,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.93,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.94,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.95,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.96,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.97,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.98,0.00,0.01,-4.73,0.00,-0.13,-1.90,
23.99,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.00,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.01,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.02,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.03,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.04,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.05,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.06,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.07,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.08,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.09,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.10,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.11,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.12,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.13,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.14,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.15,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.16,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.17,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.18,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.19,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.20,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.21,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.22,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.23,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.24,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.25,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.26,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.27,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.28,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.29,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.30,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.31,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.32,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.33,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.34,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.35,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.36,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.37,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.38,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.39,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.40,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.41,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.42,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.43,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.44,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.45,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.46,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.47,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.48,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.49,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.50,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.51,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.52,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.53,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.54,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.55,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.56,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.57,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.58,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.59,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.60,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.61,0.00,0.01,-4.74,0.00,-0.13,-1.90,
24.62,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.63,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.64,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.65,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.66,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.67,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.68,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.69,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.70,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.71,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.72,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.73,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.74,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.75,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.76,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.77,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.78,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.79,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.80,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.81,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.82,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.83,0.00,0.01,-4.73,0.00,-0.13,-1.90,
24.84,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.85,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.86,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.87,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.88,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.89,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.90,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.91,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.92,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.93,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.94,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.95,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.97,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.98,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.99,0.00,0.01,-4.73,0.00,-0.14,-1.90,
24.99,0.00,0.01,-4.73,0.00,-0.14,-1.90,
25.00,0.00,0.01,-4.73,0.00,-0.14,-1.90,
25.01,0.00,0.01,-4.73,0.00,-0.14,-1.90,
25.02,0.00,0.01,-4.73,0.00,-0.14,-1.90,
25.03,0.00,0.01,-4.73,0.00,-0.14,-1.90,
25.04,0.00,0.01,-4.73,0.00,-0.14,-1.90,
25.05,0.00,0.01,-4.73,0.00,-0.14,-1.90,
25.06,0.00,0.01,-4.73,0.00,-0.14,-1.90,
25.07,0.00,0.01,-4.73,0.00,-0.14,-1.90,
25.08,0.00,0.01,-4.73,0.00,-0.14,-1.90,
25.09,0.00,0.01,-4.73,0.00,-0.14,-1.90,
25.10,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.11,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.12,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.14,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.15,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.16,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.17,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.17,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.18,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.19,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.20,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.22,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.23,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.24,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.25,0.00,0.01,-4.73,0.00,-0.14,-1.89,
25.25,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.26,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.27,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.28,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.30,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.31,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.32,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.33,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.33,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.34,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.35,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.36,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.38,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.39,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.40,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.41,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.42,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.43,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.44,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.45,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.46,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.47,0.00,0.01,-4.74,0.00,-0.14,-1.90,
25.48,0.00,0.01,-4.74,0.00,-0.14,-1.89,
25.49,0.00,0.01,-4.74,0.00,-0.13,-1.89,
25.50,0.00,0.01,-4.74,0.00,-0.13,-1.89,
25.50,0.00,0.01,-4.74,0.00,-0.13,-1.89,
25.51,0.00,0.01,-4.74,0.00,-0.13,-1.89,
25.52,0.00,0.01,-4.74,0.00,-0.13,-1.89,
25.53,0.00,0.01,-4.74,0.00,-0.13,-1.89,
25.55,0.00,0.01,-4.74,0.00,-0.13,-1.89,
25.56,0.00,0.01,-4.74,0.00,-0.13,-1.89,
25.57,0.00,0.01,-4.74,0.00,-0.13,-1.89,
25.58,0.00,0.01,-4.74,0.00,-0.13,-1.89,
25.59,0.00,0.00,-4.74,0.00,-0.13,-1.89,
25.60,0.00,0.00,-4.74,0.00,-0.13,-1.89,
25.61,0.00,0.00,-4.74,0.00,-0.13,-1.89,
25.62,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.63,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.64,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.65,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.66,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.67,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.68,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.69,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.70,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.71,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.72,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.73,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.74,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.75,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.76,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.77,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.78,0.00,0.00,-4.73,0.00,-0.13,-1.89,
25.79,0.00,0.00,-4.74,0.00,-0.13,-1.89,
25.80,0.00,0.00,-4.74,0.00,-0.13,-1.89,
25.81,0.00,0.00,-4.74,0.00,-0.13,-1.89,
25.82,0.00,0.00,-4.74,0.00,-0.13,-1.89,
25.83,0.00,0.00,-4.74,0.00,-0.13,-1.89,
25.84,0.00,0.00,-4.74,0.00,-0.13,-1.89,
25.85,0.00,0.00,-4.74,0.00,-0.13,-1.88,
25.86,0.00,0.01,-4.74,0.00,-0.13,-1.88,
25.87,0.00,0.01,-4.74,0.00,-0.13,-1.88,
25.88,0.00,0.01,-4.74,0.00,-0.13,-1.88,
25.89,0.00,0.01,-4.74,0.00,-0.13,-1.88,
25.90,0.00,0.01,-4.74,0.00,-0.13,-1.88,
25.91,0.00,0.01,-4.74,0.00,-0.13,-1.88,
25.92,0.00,0.01,-4.74,0.00,-0.13,-1.88,
25.93,0.00,0.01,-4.74,0.00,-0.13,-1.88,
25.94,0.00,0.01,-4.74,0.00,-0.13,-1.88,
25.95,0.00,0.01,-4.74,0.00,-0.13,-1.88,
25.96,0.00,0.01,-4.74,0.00,-0.13,-1.88,
25.97,0.00,0.01,-4.74,0.00,-0.13,-1.88,
25.98,0.00,0.01,-4.74,0.00,-0.13,-1.88,
25.99,0.00,0.01,-4.74,0.00,-0.13,-1.88,
26.00,0.00,0.01,-4.74,0.00,-0.13,-1.88,
26.01,0.00,0.01,-4.74,0.00,-0.13,-1.88,
26.02,0.00,0.01,-4.74,0.00,-0.13,-1.88,
26.03,0.00,0.01,-4.74,0.00,-0.13,-1.88,
26.04,0.00,0.01,-4.74,0.00,-0.13,-1.88,
26.05,0.00,0.01,-4.74,0.00,-0.13,-1.88,
26.06,0.00,0.01,-4.74,0.00,-0.13,-1.88,
26.07,0.00,0.01,-4.74,0.00,-0.13,-1.88,
26.08,0.00,0.02,-4.74,0.00,-0.13,-1.88,
26.09,0.00,0.02,-4.74,0.00,-0.13,-1.88,
26.10,0.00,0.02,-4.74,0.00,-0.13,-1.88,
26.11,0.00,0.02,-4.74,0.00,-0.13,-1.88,
26.12,0.00,0.02,-4.74,0.00,-0.13,-1.88,
26.13,0.00,0.02,-4.74,0.00,-0.13,-1.88,
26.14,0.00,0.02,-4.74,0.00,-0.13,-1.88,
26.15,0.00,0.02,-4.74,0.00,-0.13,-1.88,
26.16,0.00,0.02,-4.74,0.00,-0.13,-1.88,
26.17,0.00,0.02,-4.74,0.00,-0.13,-1.88,
26.18,0.00,0.02,-4.74,0.00,-0.13,-1.88,
26.19,0.00,0.02,-4.74,0.00,-0.13,-1.88,
26.20,0.00,0.02,-4.74,0.00,-0.13,-1.88,
26.21,0.00,0.02,-4.73,0.00,-0.13,-1.88,
26.22,0.00,0.02,-4.73,0.00,-0.13,-1.88,
26.23,0.00,0.02,-4.73,0.00,-0.13,-1.88,
26.24,0.00,0.02,-4.73,0.00,-0.13,-1.88,
26.25,0.00,0.02,-4.73,0.00,-0.13,-1.88,
26.26,0.00,0.02,-4.73,0.00,-0.13,-1.88,
26.27,0.00,0.02,-4.73,0.00,-0.13,-1.88,
26.28,0.00,0.02,-4.73,0.00,-0.13,-1.88,
26.29,0.00,0.02,-4.73,0.00,-0.13,-1.88,
26.30,0.00,0.02,-4.73,0.00,-0.13,-1.88,
26.31,0.00,0.02,-4.73,0.00,-0.13,-1.88,
26.32,0.00,0.02,-4.73,0.00,-0.13,-1.88,
26.33,0.00,0.02,-4.73,0.00,-0.13,-1.88,
26.34,0.00,0.02,-4.73,0.00,-0.13,-1.88,
26.35,0.00,0.01,-4.73,0.00,-0.13,-1.88,
26.36,0.00,0.01,-4.73,0.00,-0.13,-1.88,
26.37,0.00,0.01,-4.73,0.00,-0.13,-1.88,
26.38,0.00,0.01,-4.73,0.00,-0.13,-1.88,
26.39,0.00,0.01,-4.73,0.00,-0.13,-1.88,
26.40,0.00,0.01,-4.73,0.00,-0.13,-1.88,
26.41,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.42,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.43,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.44,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.45,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.46,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.47,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.48,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.49,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.50,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.51,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.52,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.53,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.54,0.00,0.02,-4.73,0.00,-0.14,-1.88,
26.55,0.00,0.02,-4.73,0.00,-0.14,-1.88,
26.56,0.00,0.02,-4.73,0.00,-0.14,-1.88,
26.57,0.00,0.02,-4.73,0.00,-0.14,-1.88,
26.58,0.00,0.02,-4.73,0.00,-0.14,-1.88,
26.59,0.00,0.02,-4.73,0.00,-0.14,-1.88,
26.60,0.00,0.02,-4.73,0.00,-0.14,-1.88,
26.61,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.62,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.63,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.64,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.65,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.66,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.67,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.68,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.69,0.00,0.01,-4.74,0.00,-0.14,-1.88,
26.70,0.00,0.01,-4.74,0.00,-0.14,-1.88,
26.71,0.00,0.01,-4.74,0.00,-0.14,-1.88,
26.72,0.00,0.01,-4.74,0.00,-0.14,-1.88,
26.73,0.00,0.01,-4.74,0.00,-0.14,-1.88,
26.74,0.00,0.01,-4.74,0.00,-0.14,-1.88,
26.75,0.00,0.01,-4.74,0.00,-0.14,-1.88,
26.76,0.00,0.01,-4.74,0.00,-0.14,-1.88,
26.77,0.00,0.01,-4.74,0.00,-0.14,-1.88,
26.78,0.00,0.01,-4.74,0.00,-0.14,-1.88,
26.79,0.00,0.01,-4.74,0.00,-0.14,-1.88,
26.80,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.81,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.82,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.83,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.84,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.85,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.86,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.87,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.88,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.89,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.90,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.91,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.92,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.93,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.94,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.95,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.96,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.97,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.98,0.00,0.01,-4.73,0.00,-0.14,-1.88,
26.99,0.00,0.01,-4.73,0.00,-0.14,-1.88,
27.00,0.00,0.01,-4.73,0.00,-0.14,-1.88,
27.01,0.00,0.01,-4.73,0.00,-0.14,-1.88,
27.02,0.00,0.01,-4.73,0.00,-0.14,-1.88,
27.03,0.00,0.01,-4.73,0.00,-0.14,-1.88,
27.04,0.00,0.01,-4.73,0.00,-0.14,-1.88,
27.05,0.00,0.01,-4.73,0.00,-0.14,-1.88,
27.06,0.00,0.01,-4.73,0.00,-0.14,-1.88,
27.07,0.00,0.01,-4.73,0.00,-0.14,-1.88,
27.08,0.00,0.01,-4.73,0.00,-0.14,-1.88,
27.09,0.00,0.01,-4.73,0.00,-0.14,-1.88,
27.10,0.00,0.01,-4.73,0.00,-0.14,-1.88,
27.11,0.00,0.01,-4.73,0.00,-0.14,-1.88,
27.12,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.13,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.14,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.15,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.16,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.17,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.18,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.19,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.20,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.21,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.22,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.23,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.24,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.25,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.26,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.27,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.28,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.29,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.30,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.31,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.32,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.33,0.00,0.01,-4.74,0.00,-0.14,-1.89,
27.34,0.00,0.01,-4.73,0.00,-0.14,-1.89,
27.35,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.36,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.37,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.38,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.39,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.40,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.41,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.42,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.43,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.44,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.45,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.46,0.00,0.01,-4.74,0.00,-0.13,-1.89,
27.47,0.00,0.01,-4.74,0.00,-0.13,-1.89,
27.48,0.00,0.01,-4.74,0.00,-0.13,-1.89,
27.49,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.50,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.51,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.52,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.53,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.54,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.55,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.56,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.57,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.58,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.59,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.60,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.61,0.00,0.01,-4.73,0.00,-0.13,-1.88,
27.62,0.00,0.01,-4.73,0.00,-0.13,-1.88,
27.63,0.00,0.01,-4.73,0.00,-0.13,-1.88,
27.64,0.00,0.01,-4.73,0.00,-0.13,-1.88,
27.65,0.00,0.01,-4.73,0.00,-0.13,-1.88,
27.66,0.00,0.01,-4.73,0.00,-0.13,-1.88,
